LOB,LoginID,SourceMachineName,ExecutionMachineName,ScriptName,Status,Iterations,DTStarTime,DTEndTime,TestStatus,IterationStatus,TestType,DATE,ReleaseName,Environment,TestSetPath,DeviceBrowser,DeviceType,OS,OSversion,Complexity,IssueType,SubType,IssueLogs,TestCaseType,Technology,FrameworkType,RunTime,Cycle,TeamName,reportLink
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_stage_ControlTotals.py,End,1,41:55.2,42:02.1,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,00:45.8,00:47.7,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,01:46.7,01:48.8,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,02:31.4,02:33.7,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,03:05.1,03:08.7,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,05:58.1,06:01.2,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,07:54.7,07:58.2,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,12:23.8,12:24.4,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,15:40.8,15:44.2,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,16:31.8,16:36.6,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,20:44.3,20:47.8,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,21:49.5,21:53.1,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,23:27.0,23:30.7,Fail,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,24:27.3,24:30.7,Pass,End,Regression,21/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,41:47.7,41:48.2,Fail,End,Regression,25/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_stage_investorwaterfallvalidation.py,End,1,44:31.8,44:36.5,Pass,End,Regression,25/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_loadfrankfiles.py,End,1,27:41.1,03:38.5,Pass,End,Regression,28/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2157,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_stage_ControlTotals.py,End,1,12:23.2,12:33.0,Fail,End,Regression,28/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,9,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_functional_stage_validation.py,End,1,31:04.5,35:28.3,Fail,End,Regression,28/10/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,263,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,08:50.0,08:55.3,Fail,End,Regression,01/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,15:38.3,15:45.6,Fail,End,Regression,01/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,34:31.1,34:37.2,Fail,End,Regression,01/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,12:30.4,12:46.8,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,16,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,57:44.5,57:51.7,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_reportmodeling.py,End,1,25:30.1,25:34.6,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,32:52.8,32:58.0,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,43:35.7,43:40.6,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,49:00.1,49:05.1,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,50:47.5,50:53.1,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,51:29.6,51:34.2,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,23:41.1,23:47.9,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_chowareportmodeling.py,End,1,30:25.2,30:32.1,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,55:55.5,55:56.0,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,59:19.8,59:23.0,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,00:46.0,00:49.1,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,06:52.5,06:56.2,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,09:44.2,09:48.2,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,10:52.0,10:58.6,Fail,End,Regression,02/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,54:43.2,54:45.7,Fail,End,Regression,03/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,55:42.8,55:47.1,Fail,End,Regression,03/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,40:58.4,41:05.7,Fail,End,Regression,04/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,7,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,53:29.8,53:35.6,Fail,End,Regression,07/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,58:47.5,58:49.9,Fail,End,Regression,07/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,59:43.3,59:48.0,Fail,End,Regression,07/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_cheerypicking_gridvalidation.py,End,1,03:49.5,03:54.1,Fail,End,Regression,07/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_demios_DealSummary.py,End,1,31:10.5,31:15.5,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_esma12.py,End,1,31:15.6,31:20.3,Pass,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,4,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_esma14.py,End,1,31:20.5,31:27.1,Pass,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_dunmore_DealSummary.py,End,1,31:27.4,31:31.3,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_03_functional_LB_dunmore_historicalcollection.py,End,1,31:31.6,31:32.1,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_04_functional_LB_deimos_historicalcollection.py,End,1,31:32.4,31:33.0,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,26:20.1,26:26.2,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,31:25.0,31:31.9,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,54:09.4,54:15.8,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,54:49.2,54:55.3,Fail,End,Regression,09/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,33:32.9,33:38.4,Fail,End,Regression,10/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,07:23.8,07:30.3,Fail,End,Regression,10/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,03:44.1,03:50.5,Fail,End,Regression,10/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_corpCommonsp.py,End,1,23:30.4,23:37.3,Fail,End,Regression,11/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_corpcommonsp.py,End,1,24:21.1,24:28.0,Fail,End,Regression,11/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_esma12.py,End,1,53:50.8,53:55.9,Pass,End,Regression,11/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_chowarecon.py,End,1,14:08.1,14:13.8,Fail,End,Regression,11/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Technerds,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_loadRMPCausticfile.py,End,1,45:46.9,20:50.7,Pass,End,Regression,14/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2103,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_stage_RMPCausticvalidation.py,End,1,05:25.4,12:40.3,Fail,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,434,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_defaultchecks.py,End,1,08:49.5,09:03.3,Pass,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_defaultchecks.py,End,1,19:24.4,19:38.4,Pass,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,13,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_defaultchecks.py,End,1,22:15.4,22:18.3,Fail,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_defaultchecks.py,End,1,23:14.2,23:34.4,Pass,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,20,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_CB_referenceregistry.py,End,1,20:19.8,20:26.1,Fail,End,Regression,15/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,6,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_loadRMPCausticfile.py,End,1,55:55.0,12:27.1,Pass,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,992,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,04:56.5,05:19.3,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,05:19.5,05:42.0,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,05:42.4,06:05.5,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,06:06.0,06:30.8,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,14:22.3,14:44.7,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,14:44.9,15:07.4,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,15:07.8,15:30.0,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,15:30.5,15:55.6,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,25,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_stage_RMPCausticvalidation.py,End,1,39:40.2,47:08.2,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,448,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_functional_loadRMPCausticfile.py,End,1,06:53.9,34:01.9,Pass,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1627,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_functional_stage_RMPCausticvalidation.py,End,1,43:50.0,03:07.3,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1157,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_CB_referenceregistry.py,End,1,46:28.6,46:33.6,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_readyxml.py,End,1,53:07.8,53:10.9,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_CB_referenceregistry.py,End,1,02:30.7,02:35.8,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_holidaycalendervalidation.py,End,1,07:45.3,07:48.3,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_holidaycalendervalidation.py,End,1,10:30.0,10:31.8,Fail,End,Regression,16/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_holidaycalendervalidation.py,End,1,01:20.0,01:30.1,Fail,End,Regression,17/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,10,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_CB_referenceregistry.py,End,1,50:32.3,50:37.9,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_duplicatechecks.py,End,1,20:26.7,20:51.7,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_duplicatechecks.py,End,1,25:03.2,25:34.2,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,30,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_duplicatechecks.py,End,1,29:12.8,30:35.9,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,83,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_duplicatechecks.py,End,1,37:05.0,37:27.7,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,03:21.1,03:50.0,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,28,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,03:50.4,04:17.1,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,26,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,04:17.9,04:48.7,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,30,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,04:49.5,05:29.9,Fail,End,Regression,18/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,40,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,17:04.8,17:28.7,Fail,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,17:29.1,17:53.6,Pass,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,24,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,17:54.1,18:22.9,Pass,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,28,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,18:24.1,18:59.5,Fail,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,35,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_01_regression_rollback_systablevalidation.py,End,1,57:21.8,57:44.1,Fail,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,22,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_02_regression_rollback_proceduresvalidation.py,End,1,57:44.4,58:08.0,Pass,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,23,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_03_regression_rollback_viewsvalidation.py,End,1,58:08.9,58:36.2,Pass,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,27,Iteration 1,Avengers,
SFP,goelgj,GBMLVVCSW2359,,tc_04_regression_rollback_synonymsvalidation.py,End,1,58:36.9,59:12.5,Pass,End,Regression,20/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,35,Iteration 1,Avengers,
SFP,parihba,GBMACVCSW7973,,tc_01_functional_demios_DealSummary.py,End,1,42:53.4,42:59.1,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,5,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_02_functional_dunmore_DealSummary.py,End,1,42:59.4,43:02.7,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,3,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_functional_LB_dunmore_historicalcollection.py,End,1,43:02.9,43:03.2,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_04_functional_LB_deimos_historicalcollection.py,End,1,43:03.3,43:03.7,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_01_regression_esma12.py,End,1,43:03.9,43:04.3,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_02_regression_esma14.py,End,1,43:04.4,43:04.8,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_regression_investorReport.py,End,1,43:04.4,43:05.3,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_regression_investorReport.py,End,1,44:09.8,44:11.7,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_regression_investorReport.py,End,1,45:43.0,45:45.9,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_regression_investorReport.py,End,1,50:47.4,50:50.2,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,2,Iteration 1,Jarvis,
SFP,parihba,GBMACVCSW7973,,tc_03_regression_investorReport.py,End,1,50:50.3,50:51.8,Pass,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,1,Iteration 1,Jarvis,
SFP,issaram,GBMACVCSW1294,,tc_04_regression_moodys.py,End,1,23:36.7,23:37.6,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,issaram,GBMACVCSW1294,,tc_04_regression_moodys.py,End,1,24:35.3,24:35.9,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
SFP,issaram,GBMACVCSW1294,,tc_04_regression_moodys.py,End,1,28:43.9,28:44.4,Fail,End,Regression,23/11/2022,SFP+,SIT,,,,,,,,,,,Python,PYETL,0,Iteration 1,Jarvis,
